随着…,suízhe…,~에 따라/~하면서,문법,我常常在说话的时候用到“随着…”这个表达。
让 + 사람 + 동사,ràng…,~하게 만들다,문법,我常常在说话的时候用到“让 + 사람 + 동사”这个表达。
因为…导致…,yīnwèi… dǎozhì…,~때문에 ~을 초래하다,문법,因为明天要考试，所以我今天不出去玩。
正是,zhèngshì,바로 ~이다,문법,我常常在说话的时候用到“正是”这个表达。
之一,zhī yī,~중 하나,문법,我常常在说话的时候用到“之一”这个表达。
怎么回事,zěnme huíshì,무슨 일인가/어떻게 된 일인가,표현,我觉得怎么回事很重要，在生活中经常会用到。
书,shū,책,명사,最近我常常跟朋友聊到书这个话题。
本,běn,책을 세는 양사,양사,我常常在说话的时候用到“本”这个表达。
晚上,wǎnshang,저녁/밤,명사,我觉得晚上很重要，在生活中经常会用到。
就…,jiù…,곧바로/바로 ~하다(빠른 결과 강조),문법,我常常在说话的时候用到“就…”这个表达。
布置,bùzhì,배치하다/준비하다/설정하다,동사,下班以后，我常常在家布置。
放,fàng,놓다/두다,동사,为了提高效率，我每天都会放。
每,měi,각각의/매~,한정사,最近我常常跟朋友聊到每这个话题。
每一个,měi yí gè,각각 하나하나,표현,对我来说，每一个是不能忽视的问题。
预售,yùshòu,사전 판매하다/예약 판매하다,동사,为了提高效率，我每天都会预售。
半导体,bàndǎotǐ,반도체,명사,最近我常常跟朋友聊到半导体这个话题。
组,zǔ,팀/조,명사,对我来说，组是不能忽视的问题。
找,zhǎo,찾다,동사,为了提高效率，我每天都会找。
专门,zhuānmén,전문적인/특별히,형용사/부사,最近工作有点专门，所以大家都很累。
代公司,dài gōngsī,대행 회사,명사,我家附近就有代公司，所以生活很方便。
看看,kànkan,잠깐 보다/확인하다,동사,为了提高效率，我每天都会看看。
有没有,yǒu méiyǒu,있는지 없는지/경험 여부,표현,最近我常常跟朋友聊到有没有这个话题。
商量,shāngliáng,상의하다/의논하다,동사,下班以后，我常常在家商量。
下属,xiàshǔ,부하 직원,명사,我觉得下属很重要，遇到问题的时候可以帮助我们。
提示,tíshì,알려주다/힌트를 주다,동사,从我家到公司大概需要提示。
资料,zīliào,자료,명사,对我来说，资料是不能忽视的问题。
向 + 사람 + 동사,xiàng…,~에게 ~하다,문법,我常常在说话的时候用到“向 + 사람 + 동사”这个表达。
交给,jiāo gěi,~에게 제출하다/건네주다,동사,从我家到公司大概需要交给。
任何,rènhé,어떤/어느/무엇이든,대명사,我常常在说话的时候用到“任何”这个表达。
请假,qǐngjià,휴가를 내다/결근하다,동사,为了提高效率，我每天都会请假。
手头,shǒutóu,현재 가지고 있는 일/수중 상황,명사,最近我常常跟朋友聊到手头这个话题。
交接,jiāojiē,인수인계하다/인수인계,동사/명사,对我来说，交接是不能忽视的问题。
早日,zǎorì,조속히/하루빨리,부사,我早日会提前到公司准备资料。
康复,kāngfù,회복하다/회복,동사/명사,最近我常常跟朋友聊到康复这个话题。
先…再…,xiān… zài…,먼저 ~하고 나서 ~하다,문법,我常常在说话的时候用到“先…再…”这个表达。
轻松,qīngsōng,편하다/부담이 없다,형용사,我觉得这个办法很轻松，值得试一试。
开心,kāixīn,기쁘다/즐겁다,형용사,最近工作有点开心，所以大家都很累。
幸福,xìngfú,행복하다/행복,형용사/명사,对我来说，幸福是不能忽视的问题。
太…,tài…,너무 ~하다,부사/문법,我常常在说话的时候用到“太…”这个表达。
没有…了,méiyǒu…le,더 이상 ~이 없다,문법,我常常在说话的时候用到“没有…了”这个表达。
状态,zhuàngtài,상태,명사,对我来说，状态是不能忽视的问题。
发生,fāshēng,발생하다/일어나다,동사,为了提高效率，我每天都会发生。
吧,ba,추측/완곡 어조,어기조사,最近我常常跟朋友聊到吧这个话题。
欢迎光临,huānyíng guānglín,어서 오세요/환영합니다,표현,对我来说，欢迎光临是不能忽视的问题。
厂区,chǎngqū,공장 구역,명사,我觉得厂区很重要，在生活中经常会用到。
电器,diànqì,전자기기/전기 제품,명사,我买东西的时候很重视电器，不会只看价格。
部门,bùmén,부서,명사,对我来说，部门是不能忽视的问题。
产业,chǎnyè,산업,명사,我觉得产业很重要，在生活中经常会用到。
搬,bān,옮기다/이전하다,동사,遇到这种情况的时候，我一般会先搬。
还是,háishì,또는/아니면,접속사,你喜欢喝咖啡还是喝茶？
均衡发展,jūnhéng fāzhǎn,균형 발전,표현,我觉得均衡发展很重要，在生活中经常会用到。
手头紧,shǒutóu jǐn,돈 사정이 빠듯하다,표현,最近我常常跟朋友聊到手头紧这个话题。
贷款,dàikuǎn,대출하다/대출,동사/명사,对我来说，贷款是不能忽视的问题。
刚,gāng,막/방금,부사,我家附近就有刚，所以生活很方便。
快点,kuài diǎn,빨리/서둘러,부사,周末我快点会跟家人一起出去吃饭。
高尔夫球,gāo’ěrfūqiú,골프,명사,对我来说，高尔夫球是不能忽视的问题。
真的,zhēn de,정말/진짜로,부사,我真的会提前到公司准备资料。
虽然…但是…,suīrán…dànshì…,비록~하지만,접속표현,最近我常常跟朋友聊到虽然…但是…这个话题。
如果…的话,rúguǒ…dehuà,만약~라면,접속표현,对我来说，如果…的话是不能忽视的问题。
按照,ànzhào,~에따라/기준으로,개사,我常常在说话的时候用到“按照”这个表达。
达成一致,dáchéngyízhì,합의에도달하다,동사표현,遇到这种情况的时候，我一般会先达成一致。
无法,wúfǎ,~할수없다,조동사표현,下班以后，我常常在家无法。
不得不,bùdébù,어쩔수없이~하다,조동사표현,为了提高效率，我每天都会不得不。
专家,zhuānjiā,전문가,명사,最近我常常跟朋友聊到专家这个话题。
重点,zhòngdiǎn,중점/핵심,명사,对我来说，重点是不能忽视的问题。
一致,yízhì,일치/합의,명사,我觉得一致很重要，在生活中经常会用到。
辅导,fǔdǎo,지도하다/과외하다,동사,遇到这种情况的时候，我一般会先辅导。
辅导班,fǔdǎobān,학원/보충수업,명사,我觉得辅导班很重要，对学习汉语很有帮助。
花时间,huāshíjiān,시간을쓰다,동사,从我家到公司大概需要花时间。
挣,zhèng,돈을벌다,동사,遇到这种情况的时候，我一般会先挣。
动力,dònglì,동기/추진력,명사,对我来说，动力是不能忽视的问题。
奖金,jiǎngjīn,장학금/상금,명사,我觉得奖金很重要，在生活中经常会用到。
搬家,bānjiā,이사하다,동사,遇到这种情况的时候，我一般会先搬家。
行李箱,xínglǐxiāng,캐리어/여행가방,명사,我家附近就有行李箱，所以生活很方便。
高尔夫球杆,gāoěrfūqiúgān,골프채,명사,我觉得高尔夫球杆很重要，在生活中经常会用到。
